Month,IC,IC_p,alpha,R2_train,R2_test,MSE_train,MSE_test,N_train,N_test,jb_p,bp_p,dw,normality_ok,homosced_ok,autocorr_ok,post_fails,pre_vif_max,pre_flags,post_flags
2014-07,0.2753875282442919,8.433655509605582e-26,59.636233165946365,0.12425228411205136,0.004291446298692159,0.021650228202304795,0.029086870118134114,1402,1401,6.570081024307665e-231,0.0035055595117965306,2.051139479889208,False,False,True,2,4.45939163984874,,non-normal|heteroscedastic
2014-08,0.19834387842034903,6.787140962558943e-14,104.81131341546852,0.0663181067167824,-0.05638558970860674,0.027274932871300124,0.03129642665566195,1401,1401,8.172679503733996e-151,0.00012739316079307455,1.994783506251694,False,False,True,2,4.9694630533665265,,non-normal|heteroscedastic
2014-09,0.026638741605756647,0.31924194097181896,138.9495494373136,0.05738177334607075,-0.30462258543889686,0.02792596044679317,0.020829631336170083,1401,1400,4.613514159164671e-71,3.371499029803979e-05,2.1013238230551896,False,False,True,2,4.853831679357337,,non-normal|heteroscedastic
2014-10,0.07276802378928146,0.002380633857107011,323.745754281764,0.02884232754961924,-0.006851867918034271,0.015505523599094467,0.031004865773990933,1400,1741,0.0,0.013087835156680315,1.979781848345753,False,False,True,2,4.876977944159123,,non-normal|heteroscedastic
2014-11,0.14756418731182305,6.146264262142254e-10,1000.0,0.010667617623728809,-0.1719976688595135,0.03046537300950419,0.02028600297747312,1741,1741,9.10692865605225e-157,1.1896714423657577e-06,1.9871232547138307,False,False,True,2,4.622390329808502,,non-normal|heteroscedastic
2014-12,0.08562390915091782,0.000353495516421555,244.205309454865,0.022038512859911874,-0.21649267078405465,0.016927448037745155,0.029868227859593137,1741,1737,0.0,0.000979805464707093,2.0245737291197488,False,False,True,2,4.421054436295635,,non-normal|heteroscedastic
2015-01,0.026633305494700894,0.27213784709755595,1000.0,0.005587728335996189,-0.18718130154523616,0.024415545633573753,0.025452583110375127,1737,1702,2.808435880188134e-195,0.0004570152834388849,2.03106082372432,False,False,True,2,4.449253485897548,,non-normal|heteroscedastic
2015-02,-0.06922929042615124,0.004282524633755659,1000.0,0.002763311427602666,-0.10559159544423813,0.02138026404523611,0.0210441551457811,1702,1701,0.0,0.047221733345553546,1.9469349533250622,False,False,True,2,4.052022823957295,,non-normal|heteroscedastic
2015-03,-0.17981314589369604,8.471032535737031e-14,244.205309454865,0.07010768134230427,-0.5786713077616537,0.017699843507619755,0.03719828516037169,1701,1697,2.403181355756647e-265,0.07151854785114402,1.9945633516220482,False,True,True,1,4.280633347939806,,non-normal
2015-04,-0.1503822000072343,1.1678537576571981e-09,323.745754281764,0.03354428178854596,-0.19427519622281686,0.022772628617590145,0.019119248766551838,1697,1621,0.0,0.0002720177337257613,1.9661416850020563,False,False,True,2,3.96572791550566,,non-normal|heteroscedastic
2015-05,0.12030384029762224,1.1975368919178018e-06,1000.0,0.020745530684455837,-0.003272675983941653,0.01567696445828931,0.0216579032445489,1621,1620,0.0,0.0946507213035553,1.9449812535347548,False,True,True,1,3.769592521975327,,non-normal
2015-06,0.1429108643438968,7.672370187174291e-09,568.9866029018293,0.016405526565956285,-0.7007420527785935,0.02123310486515085,0.06407645677763818,1620,1619,0.0,2.262252947199451e-06,2.028749369911536,False,False,True,2,3.595842644914564,,non-normal|heteroscedastic
2015-07,-0.05256906329169562,0.03453826488729851,244.205309454865,0.05277014554825776,-2.5941663417696854,0.03568744168353142,0.07871164107123896,1619,1617,4.834200501327987e-34,1.2390285709478917e-06,2.0407129903864565,False,False,True,2,3.4470310050315796,,non-normal|heteroscedastic
2015-08,0.0022205724629977023,0.9289034299489716,1000.0,0.0051695554791085785,-0.621383268763303,0.02178662015885276,0.02207759869529492,1617,1617,0.0,0.0017526693594953854,1.9992258900583788,False,False,True,2,3.4201661721359,,non-normal|heteroscedastic
2015-09,0.0015816092081715138,0.9490936748675969,1000.0,0.00991507502785216,-0.25659169485800026,0.013481511786210057,0.026130578565735644,1617,1632,0.0,6.73344802057544e-07,1.9609768946632156,False,False,True,2,3.650699981330923,,non-normal|heteroscedastic
2015-10,0.17333219541892173,1.0358565641617962e-12,429.1934260128778,0.015887675445560245,0.0225996554404998,0.02046442334411932,0.02563390948611631,1632,1667,1.2317828444812033e-202,2.171870442311056e-05,2.0061434160955183,False,False,True,2,3.2952721401818055,,non-normal|heteroscedastic
2015-11,0.2030822756457546,5.998508833685605e-17,184.20699693267164,0.04040734421120007,0.027860276887152646,0.025166873962089775,0.0243031796065911,1667,1664,8.852734235530359e-125,2.367948395503136e-10,1.9848117960357823,False,False,True,2,3.2858507148912026,,non-normal|heteroscedastic
2015-12,0.00920004999285904,0.7078166382141888,244.205309454865,0.05385242720879557,-1.5966111052912226,0.023653384229846607,0.04278013563691811,1664,1662,2.8192073485395774e-126,1.5296073529186313e-09,2.0179045469229675,False,False,True,2,3.401739179035569,,non-normal|heteroscedastic
2016-01,0.0039715253730310575,0.8716260439741671,429.1934260128778,0.016841290533275433,-0.5357978661074883,0.01619790613153318,0.021261538383085796,1662,1658,0.0,2.447508005645918e-10,1.999438190896037,False,False,True,2,3.6624187695490744,,non-normal|heteroscedastic
2016-02,0.04974047539900392,0.042921386145276054,104.81131341546852,0.08899108032172465,-2.9068591627953677,0.012611979441126228,0.08266769222183865,1658,1657,0.0,0.04852342727108486,1.9101506652123434,False,False,True,2,3.377521982722265,,non-normal|heteroscedastic
2016-03,0.05540261799723683,0.024635524022384732,323.745754281764,0.04771938167265244,-0.05942371887189246,0.020149905022012866,0.01821193779842648,1657,1645,3.296350471558192e-70,1.427122206910352e-05,1.9942501542537858,False,False,True,2,3.2833970942527104,,non-normal|heteroscedastic
2016-04,-0.09344347580773973,0.00017846846420511937,1000.0,0.02070027736201774,-0.42369416242734514,0.01683457271816648,0.02441501691012009,1645,1604,4.483624045129177e-182,8.725883198000657e-08,1.973237408889692,False,False,True,2,3.010882252089771,,non-normal|heteroscedastic
2016-05,-0.03396103503333818,0.17386329141620482,1000.0,0.019811442035371885,-0.4020498681027924,0.016809312596330814,0.029396977428235507,1604,1605,2.797341079829889e-271,0.004576537163096073,1.933224072643805,False,False,True,2,3.068770166648329,,non-normal|heteroscedastic
2016-06,0.0673574688420394,0.006927465001760695,244.205309454865,0.03192463658388889,-0.014503217742976693,0.020297772750182838,0.017119891804464743,1605,1606,3.779808664815854e-190,1.179635626734378e-12,1.9359757262650534,False,False,True,2,3.1377296946290674,,non-normal|heteroscedastic
2016-07,-0.04833656130460731,0.05278102996651227,568.9866029018293,0.018926550540210307,-0.15560091342987614,0.016555759521740446,0.024238901028074373,1606,1606,4.945173356614066e-158,2.2322578867657004e-09,1.9186434935811156,False,False,True,2,3.1182673242908616,,non-normal|heteroscedastic
2016-08,0.0598254749175812,0.016461011449338783,568.9866029018293,0.018676390413447597,-0.028813649362243066,0.02058340866024638,0.01919823669068718,1606,1607,1.6723094627205393e-293,0.00045493975605272245,2.0501503980823594,False,False,True,2,3.094711329281535,,non-normal|heteroscedastic
2016-09,0.18490152878712213,4.519601144569081e-14,568.9866029018293,0.012435894728180075,-0.4267578953967066,0.01842849718409939,0.03980238268034928,1607,1639,0.0,0.00019489908918901498,1.9343369053772934,False,False,True,2,3.2619061251090895,,non-normal|heteroscedastic
2016-10,-0.14593726457394843,1.397333318363018e-09,138.9495494373136,0.06947869506725024,-3.80538816566081,0.02595882958885134,0.06621621648674805,1639,1706,3.4632446921050727e-81,7.682642907749622e-08,1.970090579682717,False,False,True,2,3.1721824893158823,,non-normal|heteroscedastic
2016-11,0.010295128086678462,0.6708898812966412,754.3120063354608,0.0151073387996431,-0.6860721119458228,0.013571404311577422,0.01933845065720828,1706,1706,0.0,0.0009279679355261289,1.9854484529120646,False,False,True,2,3.2459513254670744,,non-normal|heteroscedastic
2016-12,-0.024104560486667707,0.3200090131140998,1000.0,0.0033304142963604955,-0.6431766990319705,0.011431329341202796,0.025018508738382496,1706,1704,0.0,0.0007432317733514039,1.9426461025378543,False,False,True,2,3.4527341365021433,,non-normal|heteroscedastic
2017-01,0.00900862010314853,0.7122274505239538,568.9866029018293,0.011328506642993008,-0.15354067311817343,0.015053211508241264,0.01985813681575859,1704,1679,1.4828662989510346e-244,0.001221760462895579,1.9789987032454581,False,False,True,2,3.050731497115428,,non-normal|heteroscedastic
2017-02,0.09862639720710063,5.1626458492882485e-05,754.3120063354608,0.009979956003333346,-0.0021027520189351723,0.017043138523139965,0.01629119511854896,1679,1679,0.0,0.0010642437557823567,2.0135342727834593,False,False,True,2,3.0652092553027175,,non-normal|heteroscedastic
2017-03,-0.06681063107325276,0.0063248435002152105,323.745754281764,0.022248105462922885,-0.1305171066173194,0.015895322968969804,0.020493843552192248,1679,1669,0.0,0.011492550799657527,1.9617717902050424,False,False,True,2,3.6123656163814464,,non-normal|heteroscedastic
2017-04,-0.14634524466653595,3.1242178971117028e-09,754.3120063354608,0.015399222539973056,-0.9133166243425141,0.017848694351038242,0.030020380112568724,1669,1624,1.5197770565463572e-197,3.310660963750314e-07,1.9438572622990629,False,False,True,2,3.425862276343138,,non-normal|heteroscedastic
2017-05,0.0992026568451417,6.213316770339462e-05,323.745754281764,0.031650595439043916,-0.18179339642793768,0.015193625998357219,0.01985221794499264,1624,1624,0.0,0.040632059398762896,1.9446683273989538,False,False,True,2,3.4263914599679492,,non-normal|heteroscedastic
2017-06,-0.03815756464364582,0.12427298244023201,429.1934260128778,0.013872256276090233,-0.157028052325491,0.016565351396600602,0.019247343705751405,1624,1624,0.0,5.016300228991384e-05,2.0332063915491827,False,False,True,2,3.6126477444263814,,non-normal|heteroscedastic
2017-07,-0.10745404277395244,1.4279867499676765e-05,1000.0,0.008643151836019936,-0.5802373234192737,0.01649137715659701,0.021913851745246224,1624,1624,0.0,7.156110814395141e-05,2.0016098219278535,False,False,True,2,3.4037622816397595,,non-normal|heteroscedastic
2017-08,-0.0053560947789137205,0.8291853635762543,244.205309454865,0.0586464968731526,-0.14644230445586515,0.013054166486052959,0.022088737963722415,1624,1625,6.790703282803691e-277,3.2434970173614425e-06,1.995961568739851,False,False,True,2,3.408746218412053,,non-normal|heteroscedastic
2017-09,0.09586519352207967,9.156707132338212e-05,1000.0,0.007636298458914337,-0.3095625684329213,0.019120074061166628,0.0330638625988551,1625,1660,0.0,1.7871444537584954e-05,2.0111932062132847,False,False,True,2,3.520510430147244,,non-normal|heteroscedastic
2017-10,0.035785736226203776,0.13690503652048716,323.745754281764,0.039506643372502204,-0.1162157099532457,0.02425055597660159,0.027652552864114843,1660,1729,4.007226957683637e-198,2.0507395397403264e-09,1.8986322098329889,False,False,True,2,3.4809500770634294,,non-normal|heteroscedastic
2017-11,0.06259276539892471,0.009231608495466006,1000.0,0.008790571333248898,-0.035948378611756926,0.02455571166147132,0.027928326718463892,1729,1729,2.1650315463455478e-128,1.812702935379055e-05,1.9607937450464488,False,False,True,2,3.1200710990920175,,non-normal|heteroscedastic
2017-12,-0.0526434715910566,0.028602952382618944,323.745754281764,0.02953905877069518,-0.6919970205841268,0.026162838606379586,0.031255775842281064,1729,1729,1.0823783122735106e-168,1.7370115321066244e-14,1.9952867837323478,False,False,True,2,3.7171354100761635,,non-normal|heteroscedastic
2018-01,0.020248638173880448,0.40201810386989967,568.9866029018293,0.011564148274737618,-0.060935177344762614,0.018259092090678348,0.013439947900755912,1729,1715,0.0,1.70260340912702e-17,1.9603560178512704,False,False,True,2,3.6229930617661457,,non-normal|heteroscedastic
2018-02,0.32289946661110386,6.54559836878306e-43,323.745754281764,0.045392860883445296,-0.2983591037126907,0.012092982200407271,0.011830661441855721,1715,1715,0.0,4.155727922495608e-09,2.081102713539509,False,False,True,2,3.5207200292687015,,non-normal|heteroscedastic
2018-03,0.08831237628321947,0.0002601082290986234,138.9495494373136,0.10132114679313997,-2.135046784272497,0.00818877090848221,0.05747465694027839,1715,1706,1.6529792650469477e-145,0.0001682306334037262,1.913113847337111,False,False,True,2,3.372715533235641,,non-normal|heteroscedastic
2018-04,0.09302308221830743,0.00017976947149997056,754.3120063354608,0.034172992550226655,-2.2515011836233065,0.01770645854323763,0.03881793877187991,1706,1617,1.633301897454064e-138,2.324299556371104e-09,1.9859937395489469,False,False,True,2,3.106169529099006,,non-normal|heteroscedastic
2018-05,0.12265138879489344,7.539541628204729e-07,323.745754281764,0.043074501489389516,-0.07785731712608501,0.011424223247257772,0.011632931906906807,1617,1617,0.0,4.576760996386667e-05,2.0133632110698985,False,False,True,2,3.0238190109012044,,non-normal|heteroscedastic
2018-06,0.07610880736665672,0.0021945340827974414,184.20699693267164,0.04087305932749896,-1.1026909642469156,0.010351517045570028,0.024834276778353422,1617,1617,0.0,0.00022097692746314665,1.9633591169749895,False,False,True,2,3.1280292777688907,,non-normal|heteroscedastic
2018-07,0.06419216667138694,0.009778724448328406,429.1934260128778,0.016003846242102937,-0.010954615196529405,0.011621694888488257,0.021655980546247063,1617,1619,7.070556007716936e-122,0.014216049021561802,2.0234145277863087,False,False,True,2,3.0239848975375385,,non-normal|heteroscedastic
2018-08,0.1282521410590739,2.2443802243353882e-07,1000.0,0.01051158970613808,-2.3069324091575365,0.02119614613945369,0.04348495454407823,1619,1619,2.311387590808076e-238,3.15926728527298e-08,1.9638625049218847,False,False,True,2,2.996662583172127,,non-normal|heteroscedastic
2018-09,-0.05673809074666893,0.020332219970473804,323.745754281764,0.021726495169044124,-1.0501412248251611,0.012863939635248732,0.028405188046916902,1619,1672,6.05170650509766e-253,1.7672468080996353e-05,1.9940132157364512,False,False,True,2,2.931245155179202,,non-normal|heteroscedastic
2018-10,-0.06266908209607083,0.009664828942355397,568.9866029018293,0.007335730251212702,-0.05749344735736517,0.013753596536782195,0.018253753003546463,1672,1704,4.3000140552959917e-42,0.0034680232345322597,2.019197305444529,False,False,True,2,3.08681348846994,,non-normal|heteroscedastic
2018-11,0.021874510795643145,0.3668364619639021,1000.0,0.009103963391281611,-0.011495820402054768,0.017104192512633357,0.011232071191983875,1704,1704,1.9791672196637486e-306,0.00028125305567490997,1.9863292034298987,False,False,True,2,3.091248655329452,,non-normal|heteroscedastic
2018-12,-0.09347661272950705,0.00011192629773644994,323.745754281764,0.008828741736360612,-0.6300456699364625,0.011006378782504772,0.01915593396048874,1704,1703,0.0,4.5228639340883256e-08,1.9929429460930561,False,False,True,2,3.3047528028933693,,non-normal|heteroscedastic
2019-01,0.08002399433690183,0.001027698199551046,429.1934260128778,0.020684069779358327,-0.0499352002483624,0.01150870287363939,0.015392543874914713,1703,1680,0.0,5.737607574530222e-08,2.008218243057981,False,False,True,2,3.592734734727362,,non-normal|heteroscedastic
2019-02,0.05876198892415866,0.016004463124352934,568.9866029018293,0.01616116662616285,-0.8223680705809453,0.014423540047966225,0.02565447786754991,1680,1680,0.0,0.024234316158393488,1.8834681115829484,False,False,True,2,3.7160752691017764,,non-normal|heteroscedastic
2019-03,-0.04590927134007142,0.06046572773358635,1000.0,0.007134317624423625,-0.7774320285180087,0.0139771164152553,0.019082285144665364,1680,1673,1.027708154825879e-234,2.759129496503394e-07,2.0559453521349926,False,False,True,2,3.633457569983753,,non-normal|heteroscedastic
2019-04,0.09118491264932234,0.00027068138572291557,1000.0,0.007299802372901842,-0.02041142232885096,0.010657503595274061,0.013961539423467197,1673,1591,0.0,0.0004298298193000748,2.0251191007171347,False,False,True,2,3.428940953170844,,non-normal|heteroscedastic
2019-05,0.3827567682088775,1.234347178690824e-56,754.3120063354608,0.018304211141065285,-0.4675083870203782,0.013431821869187859,0.017816274972996562,1591,1590,1.752694970928253e-195,0.0009807152398072477,1.9699272154181877,False,False,True,2,3.6448797632673364,,non-normal|heteroscedastic
2019-06,0.2494539794478029,5.57083507116867e-24,138.9495494373136,0.10995382697921707,-0.19272882874352715,0.010805599134869778,0.016752126408597606,1590,1590,0.0,8.870047921270772e-08,1.8920673095900682,False,False,True,2,3.5823004361516397,,non-normal|heteroscedastic
2019-07,0.08203007028588324,0.0010608197780436436,184.20699693267164,0.048090772793772496,-0.7718161546253539,0.01336976462660664,0.032781653654055824,1590,1590,0.0,3.360524071237644e-05,1.8830416682737436,False,False,True,2,3.2236356198556892,,non-normal|heteroscedastic
2019-08,-0.010675915519428744,0.6705615999496914,1000.0,0.004304211194245622,-0.31309936399631955,0.01842208877496882,0.02694440974040738,1590,1590,3.484066224331517e-138,0.00014974848339815606,2.111425082977339,False,False,True,2,3.344568254484096,,non-normal|heteroscedastic
2019-09,-0.013452651983083172,0.5854807811598882,244.205309454865,0.03547888666957422,-0.17042702115468988,0.019791687356968166,0.019246442455785485,1590,1646,2.567193682520506e-166,3.6785328735809116e-10,1.9987549536604652,False,False,True,2,3.8062057677114467,,non-normal|heteroscedastic
2019-10,0.00324919854118549,0.8942252630982855,429.1934260128778,0.025784174620521516,-0.05114697664061829,0.016019955523740054,0.021893190697051583,1646,1677,2.341727027529606e-132,4.851626038898784e-08,1.9495465310138198,False,False,True,2,3.558582112688361,,non-normal|heteroscedastic
2019-11,-0.07430677825338335,0.002334684423249789,429.1934260128778,0.03474143109974848,-0.04922706846997005,0.02010431499164311,0.016251711190509516,1677,1676,0.0,1.51156947321348e-14,1.9599518885829772,False,False,True,2,3.3020983957381955,,non-normal|heteroscedastic
2019-12,0.016456360266466154,0.5007885520602742,1000.0,0.007144185898564914,-0.15854340263982647,0.015378564306508401,0.02250736483773305,1676,1676,0.0,4.076682344509188e-07,1.9348095541033652,False,False,True,2,3.3276128574686252,,non-normal|heteroscedastic
2020-01,-0.1678677302907831,2.9495857152157104e-12,429.1934260128778,0.012983966769343214,-1.2915146605564867,0.019175051974743135,0.04539033250065726,1676,1707,5.170977222777456e-177,7.304359140838377e-11,2.0603912324475866,False,False,True,2,3.3812680426832897,,non-normal|heteroscedastic
2020-02,0.10830344388438146,7.306171496725464e-06,138.9495494373136,0.08343838395589198,-2.2687817601048037,0.018155256532148327,0.041080885192850726,1707,1707,0.0,7.477881110008693e-07,1.96494744271067,False,False,True,2,2.915913020109553,,non-normal|heteroscedastic
2020-03,0.029880118226110322,0.2191407707106812,104.81131341546852,0.03889503398033323,-5.275543239072992,0.012078824976699185,0.2514918379578075,1707,1693,0.0,0.21720344322816373,1.976254888399812,False,True,True,1,2.908622608984697,,non-normal
2020-04,-0.1846569672639203,3.8843714816465296e-14,244.205309454865,0.06215494906548491,-3.450951136369609,0.037584057123634045,0.08598651269210113,1693,1652,2.0326160085038557e-06,4.540859845463666e-13,1.9508281274570234,False,False,True,2,2.977669521979584,,non-normal|heteroscedastic
2020-05,-0.15432595292223109,2.8353889852751583e-10,1000.0,0.013347971647708734,-1.149152865745159,0.01906081746559003,0.08502253414129712,1652,1653,0.0,5.116191953756162e-08,1.908920948591468,False,False,True,2,4.229798066495022,,non-normal|heteroscedastic
2020-06,-0.38972428998193853,4.3668718553745386e-61,104.81131341546852,0.17187871960098533,-1.7409705578120853,0.03276126652416954,0.0810974514486705,1653,1653,4.109613103011021e-12,3.2509350059803004e-12,1.9797768899820398,False,False,True,2,3.923865644805568,,non-normal|heteroscedastic
2020-07,-0.1916149240056756,3.99293535298992e-15,138.9495494373136,0.08549595243160357,-1.0018363953959537,0.027057549883531148,0.056266747661875484,1653,1652,7.122326970996083e-165,1.1549207963539554e-09,1.9023302565727418,False,False,True,2,3.3692921283085395,,non-normal|heteroscedastic
2020-08,-0.25870563456214846,1.1794506633529412e-26,184.20699693267164,0.04992326080992604,-1.2820721212884507,0.026704344204338284,0.044934597349031054,1652,1651,3.316313568155575e-82,1.939815812483297e-08,2.0579184995553965,False,False,True,2,2.937216955132064,,non-normal|heteroscedastic
2020-09,-0.03241062390215912,0.18385222539733098,138.9495494373136,0.07880447350662556,-0.11396589714456407,0.018138581018788215,0.01524729934591655,1651,1683,0.0,1.8078327112707007e-05,1.9566687462098107,False,False,True,2,2.789999426381527,,non-normal|heteroscedastic
2020-10,0.00539259491708396,0.8214951952113525,1000.0,0.007267925879186454,-0.46796461973849146,0.013587923241826437,0.03484642288060054,1683,1753,0.0,0.014315473511766421,2.050797350997012,False,False,True,2,3.010162697278682,,non-normal|heteroscedastic
2020-11,0.20226944687682027,1.2172791480147777e-17,1000.0,0.009083573563452574,-0.02043127799377964,0.023522292275063618,0.030744476251367243,1753,1753,2.046572189660471e-166,0.0012434055646192543,1.9246489895373515,False,False,True,2,3.008586389211283,,non-normal|heteroscedastic
2020-12,-0.01692794870716248,0.4787597096301548,323.745754281764,0.09576397249765267,-1.2098952783973056,0.027243640676943303,0.038502923234923034,1753,1753,7.69477517072767e-76,3.627865490399047e-16,1.905765963282489,False,False,True,2,3.175286004704442,,non-normal|heteroscedastic
2021-01,-0.07051772620885495,0.003267495541802404,1000.0,0.004556157032009844,-0.20324619472362482,0.01734358104890371,0.034854169363208745,1753,1738,0.0,0.00026180148018547904,1.9053659023542018,False,False,True,2,3.177711405897922,,non-normal|heteroscedastic
2021-02,0.11469117423892447,1.6366449656847654e-06,1000.0,0.006636383597404261,-0.39071679274954074,0.028774546619944368,0.026797635085719137,1738,1738,5.1677549925964255e-130,2.0870089953210143e-07,1.9314853484191157,False,False,True,2,3.212817895020257,,non-normal|heteroscedastic
2021-03,0.08018630365365656,0.0007949098296918479,568.9866029018293,0.01967983554534225,-0.18620482461376842,0.018889728067703858,0.029343246397333406,1738,1747,0.0,0.0002759783203859098,1.9901284539037722,False,False,True,2,3.1751300379333287,,non-normal|heteroscedastic
2021-04,0.11671408523154142,1.0667174103692142e-06,79.06043210907701,0.05387254969474886,-0.2714504329681291,0.023404432625391935,0.03559716820978672,1747,1738,9.052341093917429e-179,2.6647055527521235e-08,2.005676042695136,False,False,True,2,4.570508666442415,,non-normal|heteroscedastic
2021-05,0.24309959903161407,8.238401811278931e-25,138.9495494373136,0.07350158878480217,0.04784772816288774,0.02593944595475572,0.03152979894152232,1738,1739,8.689811992363791e-67,1.8531552805714132e-07,1.8803056682699422,False,False,True,2,3.8095963694995807,,non-normal|heteroscedastic
2021-06,0.16938592852714252,1.1606596727193936e-12,79.06043210907701,0.07819223225737137,0.006380814740966412,0.030524963747217453,0.03427030058799634,1739,1739,6.464545615824133e-64,1.3266791512434387e-13,2.006271925822878,False,False,True,2,3.9914831304200997,,non-normal|heteroscedastic
2021-07,-0.24497777277986763,3.506735674703283e-25,244.205309454865,0.038220777556365104,-1.601162628997991,0.033172128257406855,0.0491169390062228,1739,1739,1.9174637513413278e-49,2.385899190308139e-21,1.9767069619288864,False,False,True,2,3.8892462595865105,,non-normal|heteroscedastic
2021-08,0.05070939341761876,0.03447356814313434,79.06043210907701,0.07196809474481358,-0.6481787684193718,0.01752373572420832,0.029993535106111437,1739,1739,0.0,0.10868853829024544,2.0552330474294944,False,True,True,1,4.2306843397305665,,non-normal
2021-09,-0.021458475121869266,0.36557015418431266,1000.0,0.0040325670013768855,-0.11467058964725818,0.018124601977997902,0.01820298972666691,1739,1780,0.0,0.0026874359182831146,1.9767624178434846,False,False,True,2,3.977727550713475,,non-normal|heteroscedastic
2021-10,0.043932625305460674,0.05333231651685578,1000.0,0.01924504801069382,0.007558331957954412,0.01601609702565902,0.024737007977326145,1780,1935,0.0,5.04218451659351e-10,1.927974064259031,False,False,True,2,3.6546272755560043,,non-normal|heteroscedastic
2021-11,0.2475807995295122,2.044205481118537e-28,138.9495494373136,0.0209284063266445,-0.4384838600067211,0.024403753492991336,0.051953324517516566,1935,1935,0.0,3.0591643913629487e-15,2.0252057833022943,False,False,True,2,4.248502996293703,,non-normal|heteroscedastic
2021-12,0.23924409563722696,1.3677985262630174e-26,104.81131341546852,0.09865889265095396,-0.19503213874798164,0.032553487983427165,0.0324270679167508,1935,1935,1.129261686883944e-123,8.154611271362524e-18,1.991536353000419,False,False,True,2,4.182581512353764,,non-normal|heteroscedastic
2022-01,-0.20589478577416398,1.0347431989849962e-19,429.1934260128778,0.039194344014688576,-1.5615609031145818,0.026071357623968016,0.042000837448706745,1935,1908,8.602846120638417e-171,2.6766297031083775e-17,1.9032249038424043,False,False,True,2,3.8678467116190838,,non-normal|heteroscedastic
2022-02,-0.029244663726116935,0.20165092170355697,323.745754281764,0.04566669710472715,-0.9338278393864659,0.01564780204056652,0.036462907978303975,1908,1908,0.0,0.0004379700409270652,1.9191628198703072,False,False,True,2,4.266089671295645,,non-normal|heteroscedastic
2022-03,-0.12888108320608635,1.2424553004518216e-08,568.9866029018293,0.030510024710082684,-0.17614478253909982,0.018280026295463752,0.0244845253931953,1908,1938,6.632441226364129e-183,1.1522438131736197e-08,1.9391126272388126,False,False,True,2,3.7739591333438867,,non-normal|heteroscedastic
2022-04,-0.06137518976604434,0.007097927706357345,323.745754281764,0.03735920667137016,-2.4342532016815017,0.020039882248082796,0.03858071847135001,1938,1923,9.242979231762927e-246,1.2781580367918288e-08,1.9218586591196622,False,False,True,2,3.495041655701985,,non-normal|heteroscedastic
2022-05,0.046780295943742334,0.040299516865937815,429.1934260128778,0.026115854729076404,-0.19848834339625765,0.010940704667323895,0.01302237597839008,1923,1922,0.0,0.017395290644198372,1.9975005569357471,False,False,True,2,3.5960472561467687,,non-normal|heteroscedastic
2022-06,-0.009278900975669696,0.6843481616189362,1000.0,0.006695084629707471,-1.2327830931685546,0.010792921049594315,0.03236280951172304,1922,1922,0.0,1.176063467819656e-06,1.9717102974498641,False,False,True,2,3.402610813590103,,non-normal|heteroscedastic
2022-07,-0.0027669092140789713,0.903513350581904,1000.0,0.008048978334559087,-0.005858883232650713,0.014377716338563428,0.025396793375660035,1922,1922,3.6188422250546506e-287,2.0114702995316168e-10,2.0623445165430825,False,False,True,2,3.1945219731236802,,non-normal|heteroscedastic
2022-08,0.012978927498697144,0.5695882465015558,1000.0,0.009707828921413642,-0.36411563637295874,0.025003751589475695,0.022786073583660714,1922,1922,3.112858071890535e-200,2.2219257414468947e-12,1.9936669434751089,False,False,True,2,3.1315674133866005,,non-normal|heteroscedastic
2022-09,0.0069649764445879805,0.7511810467041468,1000.0,0.009755272396462344,-0.021059394642240603,0.016540965169933124,0.012896286572479952,1922,2075,0.0,1.4993597483908292e-07,1.8989122283584718,False,False,True,2,3.2386097253924895,,non-normal|heteroscedastic
2022-10,-0.016084041469840278,0.4595115000452779,1000.0,0.004980560872492101,-0.004018320528901054,0.012567394119783519,0.018335841675026745,2075,2117,0.0,5.4119475167120016e-08,1.9887530547162242,False,False,True,2,3.1968518255145617,,non-normal|heteroscedastic
2022-11,0.08481313587393531,9.414193531055488e-05,754.3120063354608,0.007917029047960988,-0.03842699939382532,0.018117872863399727,0.015286770984568682,2117,2115,0.0,6.273104808856336e-05,2.015653062460159,False,False,True,2,3.3846176870227014,,non-normal|heteroscedastic
2022-12,-0.009810877905736955,0.6521112819566117,568.9866029018293,0.015538292795839626,-0.009331975081961597,0.014492343390428404,0.015352622388234169,2115,2114,0.0,7.843011919579336e-06,2.022288635402992,False,False,True,2,3.544601136854062,,non-normal|heteroscedastic
2023-01,-0.07699414138654045,0.00037090558784606,1000.0,0.009065948420587278,-0.21594461659731845,0.01507277752129699,0.017435472354621284,2114,2134,0.0,4.968453560971689e-05,2.0255183491419775,False,False,True,2,3.3159815433929722,,non-normal|heteroscedastic
2023-02,0.2872606429235778,8.047016183479428e-42,754.3120063354608,0.017378490809399016,-0.024185881785572017,0.0140898441628799,0.014399532098657158,2134,2134,0.0,1.2558755106779255e-05,2.05927854856177,False,False,True,2,3.413346044861804,,non-normal|heteroscedastic
2023-03,-0.12168533793792703,1.5965817085778166e-08,323.745754281764,0.062325812370143674,-1.4889629255028134,0.013183221720766938,0.04037988160322407,2134,2143,0.0,9.9766676595064e-05,2.004657845965908,False,False,True,2,3.5072189797796955,,non-normal|heteroscedastic
