co_code,status,reason,N,features_used,R²,Adj R²,F-stat,F p-value,AIC,BIC,pre_fails,pre_warns,post_fails,post_warns,coef_const,pval_const,coef_lag_ret,pval_lag_ret,coef_Momentum,pval_Momentum,coef_BM_sep,pval_BM_sep,coef_OpProf,pval_OpProf,coef_Inv,pval_Inv,coef_mktcap,pval_mktcap
2232,OK,,262.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.083462,0.061897,3.2899,0.003901,-58.7682,-33.7897,1.0,0.0,1.0,1.0,0.668365,0.0,0.008206,0.872327,-0.076,0.000515,0.025214,0.030581,0.000125,0.360595,-0.165701,0.030643,0.059017,0.00023
2233,OK,,72.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.433898,0.381642,3.1992,0.008176,-31.5844,-15.6478,1.0,0.0,2.0,2.0,-2.818605,0.010008,-0.14173,0.424161,-0.081948,0.01413,0.356126,0.002619,-0.528109,0.336221,1.775442,0.002978,0.377202,0.000209
2234,OK,,100.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.259903,0.212155,4.0442,0.001205,-87.7155,-69.4793,1.0,0.0,1.0,2.0,-0.675983,0.133494,0.003172,0.981216,-0.091299,0.001067,0.189435,3.5e-05,-0.075872,0.778538,-0.772076,0.079422,0.20673,0.000232
2235,OK,,163.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.155874,0.123407,3.8701,0.001252,-118.0857,-96.4295,1.0,0.0,1.0,2.0,0.382622,0.136967,-0.172058,0.128649,-0.046418,0.047186,0.016209,0.00955,-0.031649,0.513147,0.003432,0.529191,0.112533,0.002354
2236,SKIPPED,Insufficient obs (12) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2238,SKIPPED,Insufficient obs (13) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2239,OK,,121.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.084369,0.036178,2.6333,0.019858,-67.8261,-48.2555,1.0,0.0,1.0,1.0,0.277586,0.378798,-0.041906,0.651148,-0.133045,0.008124,-0.000328,0.984836,0.085405,0.769465,-0.260196,0.152823,0.158972,0.056764
2240,SKIPPED,Insufficient obs (16) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2241,OK,,208.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.06999,0.042229,1.8216,0.096488,-122.6358,-99.273,1.0,0.0,1.0,2.0,0.631223,7.2e-05,-0.093486,0.177812,0.006672,0.720997,0.28416,0.002018,0.083233,0.157987,-0.011615,0.871155,0.041897,0.00472
2242,OK,,268.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.073022,0.051712,1.9817,0.068619,-443.7691,-418.6322,1.0,0.0,1.0,2.0,0.277181,0.393112,-0.084179,0.304691,-0.01708,0.282015,0.109388,0.001871,0.293695,0.041763,0.039078,0.470828,0.059541,0.011861
2243,OK,,268.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.05805,0.036396,2.5482,0.020483,-396.3014,-371.1645,1.0,0.0,1.0,1.0,0.785044,0.0,-0.094618,0.232801,-0.002954,0.856527,0.102261,0.00418,0.13457,0.131156,-0.099356,0.012774,0.027387,0.014865
2244,OK,,196.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.084383,0.055315,3.1004,0.006413,-201.211,-178.2642,1.0,0.0,1.0,2.0,0.813829,0.0,-0.077436,0.335853,-0.007317,0.566458,0.511971,0.000232,-0.031444,0.3081,-0.056975,0.63485,0.0247,0.026386
2245,OK,,280.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.068983,0.048521,2.3504,0.031356,-324.2389,-298.7953,1.0,0.0,2.0,2.0,0.008657,0.978014,0.06319,0.420353,-0.016291,0.176078,0.276936,0.00062,0.072907,0.011599,-0.01717,0.767471,0.063327,0.00243
2246,SKIPPED,Insufficient obs (4) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2247,OK,,280.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.033305,0.012059,0.8814,0.508917,-420.4217,-394.9782,1.0,0.0,2.0,2.0,0.588868,0.015791,0.002987,0.970132,-0.000602,0.971928,0.325521,0.039704,0.071713,0.152114,0.012581,0.889644,0.028665,0.064496
2248,OK,,91.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.198175,0.140902,4.629,0.000414,-71.6475,-54.0715,1.0,0.0,1.0,2.0,-0.128567,0.732439,-0.103046,0.325699,-0.062561,0.049067,0.201685,0.002167,-0.009867,0.68298,0.191993,0.120676,0.149877,0.001097
2249,OK,,52.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.404372,0.324954,6.6522,4.4e-05,-39.3116,-25.6529,1.0,0.0,1.0,2.0,-2.26473,0.001087,-0.14449,0.333044,-0.120501,4.2e-05,0.388795,0.024972,-0.607307,8e-06,0.036186,0.809481,0.476656,0.0
2250,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2251,OK,,280.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.027224,0.005844,1.7176,0.116899,-327.4652,-302.0216,1.0,0.0,2.0,2.0,0.742114,6e-06,0.068945,0.382674,-0.011287,0.405259,0.036795,0.015116,0.060528,0.016603,0.007871,0.922862,0.010965,0.26525
2252,OK,,256.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.042498,0.019426,2.157,0.047752,-212.7591,-187.9428,1.0,0.0,2.0,1.0,0.821868,0.0,0.141849,0.198515,0.00059,0.964491,0.073153,0.087285,-0.000448,0.185881,0.00012,0.997687,0.003813,0.590015
2253,OK,,220.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.045297,0.018404,1.3471,0.237586,-359.0144,-335.259,1.0,0.0,1.0,2.0,0.727151,0.000693,-0.052969,0.502004,-0.015544,0.379716,0.071333,0.02737,-0.02463,0.853649,-0.082556,0.016847,0.025955,0.089592
2254,SKIPPED,Insufficient obs (10) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2255,OK,,255.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.053457,0.030557,1.2189,0.29697,-266.1178,-241.329,1.0,0.0,2.0,2.0,0.740665,2e-06,0.067311,0.478143,-0.01327,0.373296,0.072619,0.011119,0.04614,0.133901,-0.005715,0.619155,0.014842,0.176414
2256,OK,,280.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.027392,0.006016,1.0216,0.411412,-527.912,-502.4685,1.0,0.0,0.0,2.0,0.891761,0.0,-0.065699,0.37022,0.002962,0.864518,0.081544,0.030838,0.038482,0.781456,-0.017354,0.377698,0.013902,0.040384
2257,OK,,268.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.075655,0.054405,3.1272,0.00562,-149.7104,-124.5735,1.0,0.0,1.0,2.0,0.398894,0.011804,0.025074,0.759903,-0.026338,0.069749,0.13696,0.001313,0.031817,0.311093,-0.138276,0.074273,0.065887,3.3e-05
2258,OK,,133.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.085528,0.041982,1.5372,0.171289,-111.7799,-91.5474,1.0,0.0,1.0,2.0,0.238812,0.494438,0.008167,0.951459,-0.036917,0.106272,0.095056,0.037644,0.035246,0.127495,-0.129515,0.047618,0.108606,0.026325
2259,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2260,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2261,SKIPPED,Insufficient obs (28) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2262,SKIPPED,Insufficient obs (12) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2263,OK,,63.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.194149,0.107807,3.4415,0.005794,24.5572,39.5592,1.0,0.0,1.0,1.0,0.197551,0.464564,-0.11762,0.514472,-0.110537,0.019894,0.041753,0.004054,-2.037526,0.324081,0.303283,0.518438,0.133362,0.000256
2264,OK,,40.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.256338,0.121127,1.2173,0.322353,-8.5294,3.2927,1.0,0.0,0.0,2.0,-0.667748,0.587925,0.128666,0.518822,0.006668,0.937915,1.126277,0.251267,0.249348,0.302902,-0.065298,0.759342,0.125191,0.319835
2265,SKIPPED,Insufficient obs (1) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2266,OK,,196.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.135344,0.107895,4.3109,0.000423,-194.2861,-171.3393,1.0,0.0,2.0,2.0,0.036391,0.866028,-0.041774,0.596016,-0.031701,0.07505,0.120983,8e-05,0.05636,0.813613,-0.050731,0.707915,0.100003,1e-06
2267,OK,,103.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.123843,0.069083,1.3152,0.257828,-38.4717,-20.0286,1.0,0.0,2.0,2.0,-0.277145,0.763206,-0.034911,0.890839,-0.0994,0.112053,0.034625,0.605255,-0.044731,0.714402,0.026753,0.367692,0.174353,0.156433
2268,OK,,148.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.259236,0.227714,5.9924,1.3e-05,-52.221,-31.2405,1.0,0.0,1.0,1.0,-0.65373,0.091696,-0.299562,2e-05,-0.030603,0.054181,0.268919,1.2e-05,0.248972,0.019836,-0.231776,0.016297,0.292875,2e-06
2269,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2270,SKIPPED,Insufficient obs (22) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2271,SKIPPED,Insufficient obs (16) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2273,OK,,76.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.28348,0.221174,4.1757,0.001225,-46.4874,-30.1723,1.0,0.0,0.0,2.0,-0.814766,0.091869,-0.063124,0.630454,-0.062286,0.011111,0.287661,5.9e-05,0.078986,0.841851,-0.29321,0.009477,0.173525,0.000198
2276,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2277,OK,,52.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.209835,0.10448,2.6286,0.028562,-79.2702,-65.6115,1.0,0.0,1.0,2.0,-3.235669,0.151029,-0.070593,0.635076,-0.010098,0.841069,0.105926,0.985222,0.35187,0.006384,0.064025,0.029939,0.349405,0.109643
2278,OK,,94.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.077006,0.013351,0.8653,0.523817,56.6733,74.4764,1.0,0.0,2.0,2.0,1.121862,0.034771,-0.006181,0.966496,-0.03559,0.263906,-0.002602,0.748687,-0.013616,0.887361,0.130749,0.200888,-0.026511,0.68111
2279,OK,,196.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.098861,0.070253,2.9155,0.009637,-126.4106,-103.4638,1.0,0.0,1.0,1.0,0.708557,0.000207,-0.089585,0.319337,-0.00378,0.768116,0.204947,0.005136,-0.023692,0.698493,-4.2e-05,0.194125,0.024516,0.184758
2280,OK,,84.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.092818,0.022129,1.229,0.300807,7.1544,24.1702,1.0,0.0,1.0,2.0,0.818844,9e-06,0.047702,0.740834,-0.140785,0.051032,0.029233,0.755268,0.004037,0.204047,0.000393,0.069174,0.013424,0.524396
2281,SKIPPED,Insufficient obs (12) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2282,OK,,94.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.044901,-0.020968,0.5311,0.783262,8.0802,25.8833,1.0,0.0,1.0,1.0,1.019054,0.006249,0.016581,0.850136,-0.008574,0.738858,0.068736,0.374131,0.106449,0.336211,0.047909,0.469743,-0.009543,0.773176
2283,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2284,SKIPPED,Insufficient obs (16) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2286,OK,,232.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.205875,0.184698,3.2638,0.004262,-108.8077,-84.6806,1.0,0.0,2.0,1.0,-0.565476,0.163796,-0.18203,0.013444,-0.055776,0.062304,0.082328,9.5e-05,0.015773,0.602594,-0.036379,0.44282,0.261245,0.000193
2287,OK,,94.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.242817,0.190597,5.3721,9.3e-05,-117.2252,-99.4221,1.0,0.0,1.0,2.0,-0.860894,0.08641,-0.032744,0.777058,-0.21169,2.5e-05,0.024477,0.610896,0.221901,0.460542,-0.032569,0.693817,0.309991,4e-06
2289,SKIPPED,Insufficient obs (28) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2290,OK,,136.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.048777,0.004534,0.6906,0.657592,-77.8035,-57.4149,1.0,0.0,1.0,2.0,0.487942,0.162019,0.135484,0.243496,0.000933,0.958955,0.168121,0.390584,0.037159,0.671243,-0.014439,0.779386,0.035319,0.377148
2291,OK,,148.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.15024,0.11408,2.9837,0.00896,-142.7102,-121.7297,1.0,0.0,1.0,2.0,-0.441383,0.293052,0.134378,0.157232,-0.047215,0.022466,0.159073,0.000941,0.09623,0.496503,0.000493,0.165636,0.123351,0.001478
2292,SKIPPED,Insufficient obs (1) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2293,SKIPPED,Insufficient obs (16) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2294,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2295,OK,,46.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.177883,0.051403,1.1873,0.333192,-11.275,1.5255,1.0,0.0,1.0,2.0,1.550617,0.022887,-0.247579,0.173376,-0.035352,0.652661,0.083057,0.406569,-0.155555,0.650511,-0.507554,0.189469,-0.033711,0.71471
2296,SKIPPED,Insufficient obs (10) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2297,OK,,160.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.143754,0.110176,3.8944,0.001198,-184.583,-163.0568,1.0,0.0,1.0,2.0,-0.022727,0.938479,-0.054181,0.490374,-0.047847,0.022077,0.427606,0.000656,0.120481,0.006915,-0.115741,0.007255,0.105278,0.00086
2299,OK,,40.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.291005,0.162097,1.4544,0.224229,-42.6339,-30.8117,1.0,0.0,0.0,2.0,-0.293915,0.816216,-0.349223,0.046374,-0.02307,0.760423,2.140439,0.107389,-0.698736,0.648909,-1.166447,0.315572,0.215135,0.076925
2300,OK,,268.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.075732,0.054485,4.3686,0.000318,-158.0986,-132.9617,1.0,0.0,1.0,1.0,0.473591,0.000153,0.077639,0.337778,-0.015793,0.175118,0.147404,0.00032,0.03362,0.442262,-0.009436,0.842912,0.051108,0.000109
2301,OK,,280.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.06989,0.049448,2.3562,0.030962,-392.825,-367.3814,1.0,0.0,2.0,2.0,0.854612,0.0,0.120467,0.13225,-0.012255,0.386974,0.029081,0.249629,0.068074,0.055005,-0.172645,0.010132,0.002664,0.787803
2302,OK,,156.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.109185,0.073314,2.3096,0.036747,-115.0014,-93.6524,1.0,0.0,1.0,2.0,0.607766,0.013998,-0.034667,0.72314,-0.00514,0.725227,0.189594,0.014008,-0.086454,0.080722,-0.073788,0.024354,0.057453,0.011902
2303,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2304,OK,,157.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.146007,0.111847,3.1655,0.005943,17.7035,39.0972,1.0,0.0,1.0,1.0,-0.672927,0.150156,-0.123394,0.120826,-0.047359,0.026451,0.13346,0.006617,-0.102912,0.052292,-0.125953,0.016715,0.252406,0.000351
2305,OK,,280.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.09964,0.079851,4.8862,9.2e-05,-221.5249,-196.0814,1.0,0.0,1.0,2.0,0.592386,3.8e-05,-0.007701,0.903771,-0.042026,0.002764,0.045418,0.025006,0.040426,0.167725,-0.285683,3.4e-05,0.052759,5.9e-05
2306,OK,,268.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.040328,0.018266,1.0005,0.425373,-275.102,-249.9651,1.0,0.0,2.0,2.0,0.75507,1e-06,-0.015147,0.863822,-0.012779,0.582855,0.117148,0.058621,0.050367,0.173267,0.003812,0.934903,0.022056,0.066011
2307,OK,,36.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.286712,0.139135,2.2834,0.063032,-8.1522,2.9324,1.0,0.0,1.0,1.0,-3.68732,0.014652,-0.151426,0.359292,-0.061822,0.370339,0.632533,0.120596,-13.158355,0.118482,0.738742,0.31516,0.456245,0.001415
2309,OK,,208.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.135117,0.109299,2.8061,0.012099,-219.8045,-196.4417,1.0,0.0,1.0,1.0,-0.32166,0.429463,0.033328,0.776304,-0.051225,0.134581,0.538752,0.00413,0.169288,0.000293,-0.081536,0.247157,0.110163,0.003504
2310,OK,,112.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.107265,0.056252,1.7338,0.12029,-77.789,-58.7595,1.0,0.0,1.0,2.0,0.205152,0.444731,0.031494,0.751871,-0.000635,0.975857,0.200806,0.022051,0.025055,0.750178,-0.058398,0.46672,0.093407,0.005398
2311,SKIPPED,Insufficient obs (12) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2312,OK,,184.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.016433,-0.016909,0.5076,0.802061,-108.681,-86.1765,1.0,0.0,1.0,2.0,0.944916,0.0,0.014365,0.869319,0.011339,0.491585,0.005057,0.906273,0.002141,0.429631,0.02192,0.454511,0.005986,0.487231
2314,OK,,196.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.114677,0.086572,4.8138,0.000135,-229.7094,-206.7626,1.0,0.0,2.0,2.0,0.0926,0.782886,-0.052695,0.548276,-0.025735,0.219502,0.1087,0.011251,-0.121111,0.328149,0.344536,0.032858,0.094365,0.000355
2315,SKIPPED,Insufficient obs (3) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2316,OK,,76.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.104823,0.026981,1.3972,0.228267,-37.9738,-21.6587,1.0,0.0,1.0,2.0,-0.065243,0.884327,-0.010147,0.960253,-0.020636,0.618386,1.173873,0.111905,0.00794,0.237032,0.070789,0.581114,0.12407,0.012706
2317,OK,,280.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.07757,0.057297,2.95,0.008326,-417.9982,-392.5547,1.0,0.0,3.0,1.0,0.380694,0.038123,-0.067982,0.335473,-0.013432,0.35118,0.466823,0.000286,0.143657,0.01216,0.031741,0.360468,0.051737,0.000203
2318,OK,,46.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.296675,0.188471,3.8785,0.003944,3.1229,15.9234,1.0,0.0,0.0,2.0,-0.557804,0.390004,-0.106854,0.557702,-0.069423,0.014642,0.393232,0.070994,-0.15559,0.553081,-0.241774,0.222644,0.215116,0.013789
2319,OK,,196.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.138348,0.110994,3.6866,0.001734,-193.7631,-170.8163,1.0,0.0,2.0,2.0,0.335974,0.073756,-0.061865,0.436374,-0.035325,0.002897,0.144394,0.000441,0.069621,0.000675,-0.104096,0.119894,0.06969,9.5e-05
2320,OK,,268.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.109625,0.089157,4.89,9.3e-05,-190.8635,-165.7266,1.0,0.0,2.0,2.0,0.51337,0.000294,-0.018944,0.774713,-0.009502,0.510531,0.035836,0.202364,-0.139053,0.065515,-0.094891,0.003325,0.077606,0.000192
2321,SKIPPED,Insufficient obs (21) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2322,OK,,172.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.313067,0.288088,8.2534,0.0,-140.0775,-118.0451,1.0,0.0,2.0,2.0,-0.61075,0.028624,-0.328282,2.3e-05,-0.069299,0.007658,0.149213,0.0,0.710045,0.001261,0.224521,0.025163,0.256215,0.0
2323,OK,,100.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.188853,0.136521,2.6023,0.022396,-31.3113,-13.0751,1.0,0.0,2.0,2.0,0.026031,0.937966,-0.225197,0.049314,-0.03966,0.232023,0.262049,0.023123,0.068985,0.213312,0.301941,0.023502,0.169164,0.000807
2325,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2326,OK,,60.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.541467,0.489558,2.528,0.03164,-0.7011,13.9593,1.0,0.0,1.0,2.0,0.742636,0.178215,-0.301405,0.026922,-0.035847,0.01475,0.062625,0.023149,-0.075521,0.139581,-0.075539,0.491638,0.120592,0.15151
2327,OK,,184.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.086845,0.055891,1.753,0.111353,-116.4539,-93.9493,1.0,0.0,1.0,2.0,0.225484,0.432727,0.108758,0.178162,-0.021589,0.382467,0.084153,0.013756,0.058491,0.556875,0.025664,0.700606,0.065583,0.014122
2328,OK,,214.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.159353,0.134987,5.5145,2.6e-05,-145.0699,-121.508,1.0,0.0,1.0,2.0,0.762452,0.0,-0.237543,2.9e-05,0.005838,0.777369,0.292599,9e-06,-0.044311,0.590657,-0.160754,0.232056,0.061524,0.00042
2329,OK,,280.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.01798,-0.003603,0.6098,0.72247,-391.7626,-366.3191,1.0,0.0,2.0,2.0,1.031903,0.0,-0.053283,0.362848,-0.004511,0.789935,0.058634,0.503737,0.020697,0.445991,-0.003307,0.936407,0.002497,0.831281
2330,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2331,OK,,148.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.108602,0.07067,2.9005,0.010703,-68.1597,-47.1792,1.0,0.0,2.0,2.0,0.399496,0.022171,0.003618,0.976709,-0.013356,0.482456,0.080116,0.038121,0.279668,0.002025,-0.25096,0.027743,0.070911,0.008024
2333,OK,,121.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.141902,0.096739,3.8473,0.001566,-26.9849,-7.4144,1.0,0.0,1.0,2.0,0.079635,0.728765,-0.070223,0.519156,-0.061532,0.018137,0.221866,0.111411,-0.008705,0.881781,-0.125278,0.20378,0.141488,2.4e-05
2334,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2335,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2336,OK,,226.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.198148,0.17618,9.0421,0.0,-170.0101,-146.0664,1.0,0.0,1.0,2.0,0.243566,0.237153,-0.146642,0.026582,-0.106318,0.000677,0.099789,0.0,0.172129,0.145357,-0.401085,0.073172,0.126585,2e-06
2338,OK,,106.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.405661,0.369641,10.7796,0.0,-92.628,-73.9839,1.0,0.0,1.0,1.0,-0.55611,0.082295,-0.276682,0.000488,-0.165874,5e-06,0.201798,4.7e-05,0.430525,1e-06,-0.45766,2.7e-05,0.310077,0.0
2339,OK,,62.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.229409,0.145344,1.3442,0.253656,-12.2193,2.6706,1.0,0.0,1.0,2.0,-0.052815,0.924124,0.010238,0.945397,-0.009442,0.260836,0.338837,0.30567,-0.002195,0.062064,-0.37712,0.086461,0.137376,0.040376
2340,OK,,82.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.194707,0.130284,1.1352,0.350407,-65.4215,-48.5745,1.0,0.0,2.0,2.0,-0.679009,0.399578,-0.081758,0.400141,-0.093721,0.100979,0.070067,0.2413,-0.261571,0.207424,-0.006379,0.206888,0.260248,0.033961
2341,OK,,280.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.035808,0.014617,0.7932,0.575873,-517.9752,-492.5317,1.0,0.0,2.0,2.0,0.790827,0.0,0.02857,0.661609,-0.004767,0.70867,0.148743,0.064626,0.026045,0.454607,0.018301,0.550314,0.0133,0.075429
2342,SKIPPED,Insufficient obs (34) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2343,OK,,108.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.10849,0.055529,2.4347,0.030668,-116.3244,-97.5495,1.0,0.0,1.0,2.0,0.228854,0.427494,-0.08659,0.57846,-0.015768,0.554432,0.09998,0.002662,0.05132,0.929208,-0.057303,0.738181,0.09134,0.001822
2344,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2345,SKIPPED,Insufficient obs (4) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2346,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2347,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2348,OK,,99.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.089148,0.029744,1.9265,0.084706,-16.6322,1.5337,1.0,0.0,1.0,2.0,0.171233,0.630998,-0.117607,0.214169,-0.031395,0.388537,0.108001,0.034384,-0.801679,0.034159,0.123686,0.464809,0.119683,0.011611
2350,OK,,79.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.301962,0.243793,4.0645,0.00145,-23.3497,-6.7636,1.0,0.0,3.0,2.0,-0.619378,0.257382,-0.152057,0.286428,-0.133963,0.003269,0.068945,0.000637,2.634495,0.025119,0.706579,0.126578,0.300483,0.000763
2352,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2353,OK,,184.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.244574,0.218967,5.6258,2.3e-05,-109.9469,-87.4423,1.0,0.0,2.0,2.0,-0.564563,0.048549,-0.110262,0.110463,-0.080471,1e-05,0.106591,1e-06,-0.113935,0.303058,0.037116,0.607396,0.200062,0.0
2354,OK,,124.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.092935,0.046419,1.6637,0.135992,36.4202,56.1621,1.0,0.0,1.0,2.0,0.203331,0.57281,-0.017801,0.856571,-0.055971,0.028369,0.031804,0.023479,0.26821,0.393514,-0.015056,0.399527,0.121581,0.022498
2355,SKIPPED,Insufficient obs (0) or features (6),,,,,,,,,,,,,,,,,,,,,,,,,,
2356,OK,,142.0,lag_ret|Momentum|BM_sep|OpProf|Inv|mktcap,0.08022,0.039341,1.4345,0.205884,11.9579,32.6487,1.0,0.0,1.0,1.0,0.517363,0.016966,0.011788,0.850434,-0.073477,0.053114,0.096624,0.373366,-0.002931,0.89574,-0.058584,0.119666,0.079993,0.028062
